seed_id,citing_openalex_id,citing_doi,citing_mag,citing_pmid,citing_year,citing_decade,citing_type,citing_type_crossref,citing_is_retracted,citing_language,citing_cited_by_count,citing_primary_topic,citing_primary_field,citing_primary_subfield,citing_primary_source,citing_is_oa,citing_oa_url,citing_title,cites_target_ids,cites_n_target_editions
schumacher_1974_small_is_beautiful,https://openalex.org/W2301404520,,2301404520,,2010,2010s,book-chapter,,False,en,1,Historical and Contemporary Political Dynamics,Arts and Humanities,History,Repository@Nottingham (University of Nottingham),True,https://nottingham-repository.worktribe.com/output/1013049,Between compassion and conservatism: a genealogy of British humanitarian sensibilities,W2054104432,1
schumacher_1974_small_is_beautiful,https://openalex.org/W2313396263,https://doi.org/10.9734/arrb/2016/23760,2313396263,,2016,2010s,article,,False,en,1,Sustainable Development and Environmental Policy,Environmental Science,"Management, Monitoring, Policy and Law",Annual Research & Review in Biology,True,https://doi.org/10.9734/arrb/2016/23760,Sustainability: The Over-Arching Concept in Environmental Science and Development,W2054104432,1
schumacher_1974_small_is_beautiful,https://openalex.org/W2319561246,https://doi.org/10.15373/22501991/july2014/65,2319561246,,2012,2010s,article,,False,en,1,African cultural and philosophical studies,Social Sciences,Education,PARIPEX-INDIAN JOURNAL OF RESEARCH,True,https://doi.org/10.15373/22501991/july2014/65,African Philosophy and the Issue of Development,W2054104432,1
schumacher_1974_small_is_beautiful,https://openalex.org/W2333329553,https://doi.org/10.15353/pced.v13i0.31,2333329553,,2014,2010s,article,,False,en,1,Community Development and Social Impact,"Economics, Econometrics and Finance",Finance,Papers in Canadian Economic Development,True,https://openjournals.uwaterloo.ca/index.php/pced/article/download/3890/4845,Community economic development and capitalism: A Darwinian struggle of no pity?,W2054104432,1
schumacher_1974_small_is_beautiful,https://openalex.org/W2466271756,https://doi.org/10.3929/ethz-a-006716440,2466271756,,2011,2010s,dissertation,,False,en,1,Social Acceptance of Renewable Energy,Social Sciences,Sociology and Political Science,Repository for Publications and Research Data (ETH Zurich),True,http://hdl.handle.net/20.500.11850/153031,Public perception of carbon dioxide capture and storage,W2054104432,1
schumacher_1974_small_is_beautiful,https://openalex.org/W2479181621,,2479181621,,2012,2010s,article,,False,en,1,Global Energy and Sustainability Research,Energy,"Renewable Energy, Sustainability and the Environment",Tesis Doctorals en Xarxa (Consorci de Serveis Universitaris de Catalunya),True,http://hdl.handle.net/10803/107891,A Multimethod analysis of the Phenomenon of Peak-Oil,W2054104432,1
schumacher_1974_small_is_beautiful,https://openalex.org/W2484426463,https://doi.org/10.1057/978-1-137-52033-3_2,2484426463,,2016,2010s,book-chapter,,False,en,1,Indian History and Philosophy,Arts and Humanities,Philosophy,Palgrave Macmillan US eBooks,False,,Culture in Crisis,W2054104432,1
schumacher_1974_small_is_beautiful,https://openalex.org/W2489564849,https://doi.org/10.1108/s1047-004220140000014003,2489564849,,2014,2010s,book-chapter,,False,en,1,Sustainability and Climate Change Governance,Environmental Science,Global and Planetary Change,,False,,Towards Sustainable Urban and Regional Planning: Experiences from the Netherlands,W2054104432,1
schumacher_1974_small_is_beautiful,https://openalex.org/W2496695370,https://doi.org/10.1057/9781137492357_9,2496695370,,2015,2010s,book-chapter,,False,en,1,"Religion, Ecology, and Ethics",Social Sciences,Sociology and Political Science,Palgrave Macmillan US eBooks,False,,The Seven Deadly Sins of Humanity: Overcoming Inner Demons,W2054104432,1
schumacher_1974_small_is_beautiful,https://openalex.org/W2511085673,https://doi.org/10.1007/978-981-10-1610-3_21,2511085673,,2016,2010s,book-chapter,,False,en,1,Cultural Industries and Urban Development,Social Sciences,Urban Studies,Advances in 21st century human settlements,False,,Smart Economy in Smart Cities Varanasi India: Case of a Smart Traditional Economy of Knowledge-Based Institutional Services and Creative-Cultural Products,W2054104432,1
schumacher_1974_small_is_beautiful,https://openalex.org/W2514530451,https://doi.org/10.1057/978-1-137-60168-1_2,2514530451,,2016,2010s,book-chapter,,False,en,1,Innovation and Socioeconomic Development,"Business, Management and Accounting",Business and International Management,Palgrave Macmillan UK eBooks,False,,Inclusive Innovation: Beyond the Laboratory,W2054104432,1
schumacher_1974_small_is_beautiful,https://openalex.org/W2530649596,,2530649596,,2016,2010s,article,,False,en,1,Fiscal Policy and Economic Growth,"Economics, Econometrics and Finance",Economics and Econometrics,Journal of Economic and Business Research,True,https://www.uav.ro/jour/index.php/jebr/article/view/700/pdf,Does Education matter for inclusive Growth? The Nigerian Case,W2054104432,1
schumacher_1974_small_is_beautiful,https://openalex.org/W2551270520,https://doi.org/10.18260/1-2--23030,2551270520,,2020,2020s,article,,False,en,1,Innovation and Socioeconomic Development,"Business, Management and Accounting",Business and International Management,,False,,Sponsoring Research in Appropriate Technology,W2054104432,1
schumacher_1974_small_is_beautiful,https://openalex.org/W2559994446,https://doi.org/10.12968/bjcn.2016.21.12.638,2559994446,https://pubmed.ncbi.nlm.nih.gov/27922782,2016,2010s,article,,False,en,1,Global Health Care Issues,Health Professions,General Health Professions,British Journal of Community Nursing,False,,Progress towards a renewed NHS,W2054104432,1
schumacher_1974_small_is_beautiful,https://openalex.org/W2586770112,https://doi.org/10.11114/smc.v5i1.2202,2586770112,,2017,2010s,article,,False,en,1,Innovative Approaches in Technology and Social Development,"Business, Management and Accounting",Management of Technology and Innovation,Studies in Media and Communication,True,http://www.redfame.com/journal/index.php/smc/article/download/2202/2303,Culture at the Bottom of Startups: Reflections on Social Expectations,W2054104432,1
schumacher_1974_small_is_beautiful,https://openalex.org/W2591125029,,2591125029,,2013,2010s,preprint,,False,en,1,Persona Design and Applications,Computer Science,Human-Computer Interaction,HAL (Le Centre pour la Communication Scientifique Directe),True,https://hal.science/hal-00904185,Towards a Better Frugal Design using Persona: Issues and insights from an ethnography on prosthetics in Vietnam,W2054104432,1
schumacher_1974_small_is_beautiful,https://openalex.org/W2612865138,https://doi.org/10.1007/978-3-319-53826-6_12,2612865138,,2017,2010s,book-chapter,,False,en,1,Historical Geography and Geographical Thought,Social Sciences,"Geography, Planning and Development","Pioneers in arts, humanities, science, engineering, practice",False,,Environmental Crisis Through the Theories of Milton Santos,W2054104432,1
schumacher_1974_small_is_beautiful,https://openalex.org/W2626571854,https://doi.org/10.1145/3084381.3084404,2626571854,,2017,2010s,article,,False,en,1,ICT in Developing Communities,Computer Science,Information Systems,,False,,Community Journalism &amp; Empowerment,W2054104432,1
schumacher_1974_small_is_beautiful,https://openalex.org/W2736990255,https://doi.org/10.1007/978-3-319-58513-0_1,2736990255,,2017,2010s,book-chapter,,False,en,1,Management and Organizational Studies,"Business, Management and Accounting",Organizational Behavior and Human Resource Management,"CSR, sustainability, ethics & governance",False,,Introduction: How to Survive in a Changing World,W2054104432,1
schumacher_1974_small_is_beautiful,https://openalex.org/W2751123950,https://doi.org/10.1080/14490854.2017.1358096,2751123950,,2017,2010s,article,,False,en,1,Australian History and Society,Social Sciences,Sociology and Political Science,History Australia,False,,Self-sufficiency in a ‘time of plenty’: mass consumerism and freedom in 1970s Australia,W2054104432,1
schumacher_1974_small_is_beautiful,https://openalex.org/W2761228906,https://doi.org/10.1007/978-3-319-66742-3_14,2761228906,,2017,2010s,book-chapter,,False,en,1,Smart Grid Energy Management,Engineering,Electrical and Electronic Engineering,"Lecture notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering",False,,Design and Implementation of an Internet of Things Communications System for Legacy Device Control and Management,W2054104432,1
schumacher_1974_small_is_beautiful,https://openalex.org/W2763886773,,2763886773,,2016,2010s,article,,False,en,1,Culinary Culture and Tourism,Agricultural and Biological Sciences,Food Science,OAR@UM (University of Malta),True,https://www.um.edu.mt/library/oar//handle/123456789/20018,Knowing our place : decentring the metropole through place identity in the Lake Eyre Basin,W2054104432,1
schumacher_1974_small_is_beautiful,https://openalex.org/W2791108979,https://doi.org/10.15611/pn.2017.489.12,2791108979,,2017,2010s,article,,False,pl,1,Economic and Technological Developments in Russia,Social Sciences,Development,Prace Naukowe Uniwersytetu Ekonomicznego we Wrocławiu,True,http://dbc.wroc.pl/Content/39356/PDF/Horodecka_A_New_Paradigm_Of_Economic_Policy_Based_2017.pdf,A NEW PARADIGM OF ECONOMIC POLICY BASED ON THE SYNTHESIS OF ORTHODOX AND HETERODOX ECONOMICS,W2054104432,1
schumacher_1974_small_is_beautiful,https://openalex.org/W2885998205,https://doi.org/10.14746/eip.2012.1.3,2885998205,,2012,2010s,article,,False,en,1,Digital Education and Society,Computer Science,Information Systems,ETHICS IN PROGRESS,True,https://pressto.amu.edu.pl/index.php/eip/article/download/10453/9992,Ethics of Knowledge Sharing: A Perspective of Social Ontology,W2054104432,1
schumacher_1974_small_is_beautiful,https://openalex.org/W2890614397,https://doi.org/10.1353/pcg.2018.0002,2890614397,,2018,2010s,article,,False,en,1,"Architecture, Design, and Social History",Arts and Humanities,Conservation,Yearbook - Association of Pacific Coast Geographers,False,,"The Village Homes Subdivision in Davis: Origins and Evolution of ""A Better Place to Live""",W2054104432,1
schumacher_1974_small_is_beautiful,https://openalex.org/W2902035828,,2902035828,,2017,2010s,article,,False,en,1,International Business and FDI,"Business, Management and Accounting",Strategy and Management,Business and Economics Journal,False,,The Internationalization of Hungarian Small and Medium-Sized Enterprises,W2054104432,1
schumacher_1974_small_is_beautiful,https://openalex.org/W2904782194,https://doi.org/10.1007/978-981-13-2811-4_3,2904782194,,2018,2010s,book-chapter,,False,en,1,Innovation and Socioeconomic Development,"Business, Management and Accounting",Business and International Management,,False,,"Cultural Rights, Business and the Ethics of Development: Bringing Social Ethics Back In",W2054104432,1
schumacher_1974_small_is_beautiful,https://openalex.org/W2944379814,https://doi.org/10.5539/jms.v9n1p111,2944379814,,2019,2010s,article,,False,en,1,Sustainable Supply Chain Management,"Business, Management and Accounting",Strategy and Management,Journal of Management and Sustainability,True,http://www.ccsenet.org/journal/index.php/jms/article/download/0/0/38915/39638,The Necessary Paradigm Shift in Sustainable Business Practice Part 2: Beyond the Triple Bottom Line,W2054104432,1
schumacher_1974_small_is_beautiful,https://openalex.org/W2949187812,https://doi.org/10.1007/978-3-030-17443-9_1,2949187812,,2019,2010s,book-chapter,,False,en,1,Youth Education and Societal Dynamics,Social Sciences,Sociology and Political Science,,False,,Introduction: Developmentalism—On a Trope of (Dis)Enchantment,W2054104432,1
schumacher_1974_small_is_beautiful,https://openalex.org/W2972172210,https://doi.org/10.1007/978-3-662-59070-6_4,2972172210,,2019,2010s,book-chapter,,False,en,1,"Ecology, Conservation, and Geographical Studies",Environmental Science,Nature and Landscape Conservation,,False,,Was Stadtnatur leistet,W2054104432,1
schumacher_1974_small_is_beautiful,https://openalex.org/W2990807920,https://doi.org/10.1007/978-981-13-3309-5_19-1,2990807920,,2019,2010s,book-chapter,,False,en,1,"Poverty, Education, and Child Welfare",Social Sciences,Safety Research,Global education systems,False,,Education Systems in South Asia,W2054104432,1
schumacher_1974_small_is_beautiful,https://openalex.org/W3003261064,https://doi.org/10.26754/ojs_geoph/geoph.2019714147,3003261064,,2019,2010s,article,,False,es,1,Hydrology and Watershed Management Studies,Environmental Science,Water Science and Technology,Geographicalia,True,https://papiro.unizar.es/ojs/index.php/geographicalia/article/download/4147/3421,"A new approach to analyzing groundwater trough its manifestations in the landscapes and toponymy: ""Subtle"" Hydrogeology",W2054104432,1
schumacher_1974_small_is_beautiful,https://openalex.org/W3011935479,https://doi.org/10.1007/978-3-030-38716-7_5,3011935479,,2020,2020s,book-chapter,,False,en,1,Global Educational Policies and Reforms,Social Sciences,Political Science and International Relations,,False,,Facing Cultural and Education Challenges at the EU Level: Fragmentation and Multiple Solutions,W2054104432,1
schumacher_1974_small_is_beautiful,https://openalex.org/W3013699148,https://doi.org/10.1088/1757-899x/774/1/012122,3013699148,,2020,2020s,article,,False,en,1,Advanced Sensor and Energy Harvesting Materials,Engineering,Biomedical Engineering,IOP Conference Series Materials Science and Engineering,True,https://iopscience.iop.org/article/10.1088/1757-899X/774/1/012122/pdf,Strain Sensing Properties of Graphene/Elastic Fabric,W2054104432,1
